(7, 8) (6, 9) (5, 10) (4, 11) (3, 12) (2, 13) (1, 14) (0, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (9, 10) (12, 13) (11, 14) (8, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (9, 10) (11, 12) (13, 14) (8, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (9, 10) (11, 12) (8, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (9, 10) (8, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (9, 10) (8, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (8, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (8, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (8, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (8, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (8, 9) (10, 11) (12, 13) (14, 15)
